score_id,student_id,subject_name,week_id,test_score,max_score,institute_id
13240,100414,Hindi,3,63,100,1
13241,100414,Biology,3,78,100,1
13242,100414,Mathematics,3,76,100,1
13243,100415,Hindi,3,72,100,1
13244,100415,Biology,3,95,100,1
13245,100415,Mathematics,3,61,100,1
13246,100416,Hindi,3,72,100,1
13247,100416,Biology,3,66,100,1
13248,100416,Mathematics,3,47,100,1
13249,100417,Hindi,3,91,100,1
13250,100417,Biology,3,72,100,1
13251,100417,Mathematics,3,66,100,1
13252,100418,Hindi,3,92,100,1
13253,100418,Biology,3,74,100,1
13254,100418,Mathematics,3,80,100,1
13255,100419,Hindi,3,59,100,1
13256,100419,Biology,3,97,100,1
13257,100419,Mathematics,3,68,100,1
13258,100420,Hindi,3,85,100,1
13259,100420,Biology,3,73,100,1
13260,100420,Mathematics,3,70,100,1
13261,100421,Hindi,3,62,100,1
13262,100421,Biology,3,78,100,1
13263,100421,Mathematics,3,75,100,1
13264,100422,Hindi,3,77,100,1
13265,100422,Biology,3,71,100,1
13266,100422,Mathematics,3,59,100,1
13267,100423,Hindi,3,85,100,1
13268,100423,Biology,3,86,100,1
13269,100423,Mathematics,3,76,100,1
13270,100424,Hindi,3,68,100,1
13271,100424,Biology,3,60,100,1
13272,100424,Mathematics,3,70,100,1
13273,100425,Hindi,3,90,100,1
13274,100425,Biology,3,88,100,1
13275,100425,Mathematics,3,89,100,1
13276,100426,Hindi,3,74,100,1
13277,100426,Biology,3,74,100,1
13278,100426,Mathematics,3,95,100,1
13279,100427,Hindi,3,97,100,1
13280,100427,Biology,3,62,100,1
13281,100427,Mathematics,3,88,100,1
13282,100428,Hindi,3,80,100,1
13283,100428,Biology,3,100,100,1
13284,100428,Mathematics,3,87,100,1
13285,100429,Hindi,3,75,100,1
13286,100429,Biology,3,56,100,1
13287,100429,Mathematics,3,68,100,1
13288,100430,Hindi,3,66,100,1
13289,100430,Biology,3,71,100,1
13290,100430,Mathematics,3,76,100,1
13291,100431,Hindi,3,81,100,1
13292,100431,Biology,3,92,100,1
13293,100431,Mathematics,3,83,100,1
13294,100432,Hindi,3,67,100,1
13295,100432,Biology,3,68,100,1
13296,100432,Mathematics,3,65,100,1
13297,100433,Hindi,3,71,100,1
13298,100433,Biology,3,79,100,1
13299,100433,Mathematics,3,100,100,1
13300,100434,Hindi,3,72,100,1
13301,100434,Biology,3,75,100,1
13302,100434,Mathematics,3,84,100,1
13303,100435,Hindi,3,94,100,1
13304,100435,Biology,3,56,100,1
13305,100435,Mathematics,3,92,100,1
13306,100436,Hindi,3,94,100,1
13307,100436,Biology,3,76,100,1
13308,100436,Mathematics,3,69,100,1
13309,100437,Hindi,3,63,100,1
13310,100437,Biology,3,70,100,1
13311,100437,Mathematics,3,91,100,1
13312,100438,Hindi,3,59,100,1
13313,100438,Biology,3,67,100,1
13314,100438,Mathematics,3,83,100,1
13315,100439,Hindi,3,80,100,1
13316,100439,Biology,3,92,100,1
13317,100439,Mathematics,3,75,100,1
13318,100440,Hindi,3,82,100,1
13319,100440,Biology,3,78,100,1
13320,100440,Mathematics,3,86,100,1
13321,100441,Hindi,3,100,100,1
13322,100441,Biology,3,100,100,1
13323,100441,Mathematics,3,70,100,1
13324,100442,Hindi,3,88,100,1
13325,100442,Biology,3,65,100,1
13326,100442,Mathematics,3,78,100,1
13327,100443,Hindi,3,78,100,1
13328,100443,Biology,3,82,100,1
13329,100443,Mathematics,3,63,100,1
13330,100444,Hindi,3,83,100,1
13331,100444,Biology,3,81,100,1
13332,100444,Mathematics,3,96,100,1
13333,100445,Hindi,3,71,100,1
13334,100445,Biology,3,85,100,1
13335,100445,Mathematics,3,85,100,1
13336,100446,Hindi,3,55,100,1
13337,100446,Biology,3,96,100,1
13338,100446,Mathematics,3,86,100,1
13339,100447,Hindi,3,77,100,1
13340,100447,Biology,3,77,100,1
13341,100447,Mathematics,3,92,100,1
13342,100448,Hindi,3,50,100,1
13343,100448,Biology,3,69,100,1
13344,100448,Mathematics,3,59,100,1
13345,100449,Hindi,3,86,100,1
13346,100449,Biology,3,98,100,1
13347,100449,Mathematics,3,83,100,1
13348,100450,Hindi,3,77,100,1
13349,100450,Biology,3,100,100,1
13350,100450,Mathematics,3,59,100,1
13351,100451,Hindi,3,62,100,1
13352,100451,Biology,3,100,100,1
13353,100451,Mathematics,3,64,100,1
13354,100452,Hindi,3,96,100,1
13355,100452,Biology,3,89,100,1
13356,100452,Mathematics,3,75,100,1
13357,100453,Hindi,3,64,100,1
13358,100453,Biology,3,87,100,1
13359,100453,Mathematics,3,57,100,1
13360,100454,Hindi,3,77,100,1
13361,100454,Biology,3,70,100,1
13362,100454,Mathematics,3,64,100,1
13363,100455,Hindi,3,63,100,1
13364,100455,Biology,3,75,100,1
13365,100455,Mathematics,3,91,100,1
13366,100456,Hindi,3,74,100,1
13367,100456,Biology,3,67,100,1
13368,100456,Mathematics,3,58,100,1
13369,100457,Hindi,3,100,100,1
13370,100457,Biology,3,90,100,1
13371,100457,Mathematics,3,80,100,1
13372,100458,Hindi,3,62,100,1
13373,100458,Biology,3,79,100,1
13374,100458,Mathematics,3,76,100,1
13375,100459,Hindi,3,92,100,1
13376,100459,Biology,3,75,100,1
13377,100459,Mathematics,3,96,100,1
13378,100460,Hindi,3,83,100,1
13379,100460,Biology,3,60,100,1
13380,100460,Mathematics,3,57,100,1
13381,100461,Hindi,3,94,100,1
13382,100461,Biology,3,94,100,1
13383,100461,Mathematics,3,97,100,1
13384,100462,Hindi,3,82,100,1
13385,100462,Biology,3,71,100,1
13386,100462,Mathematics,3,87,100,1
13387,100463,Hindi,3,77,100,1
13388,100463,Biology,3,88,100,1
13389,100463,Mathematics,3,100,100,1
13390,100464,Hindi,3,57,100,1
13391,100464,Biology,3,48,100,1
13392,100464,Mathematics,3,65,100,1
13393,100465,Hindi,3,57,100,1
13394,100465,Biology,3,90,100,1
13395,100465,Mathematics,3,71,100,1
13396,100466,Hindi,3,100,100,1
13397,100466,Biology,3,52,100,1
13398,100466,Mathematics,3,100,100,1
13399,100467,Hindi,3,100,100,1
13400,100467,Biology,3,92,100,1
13401,100467,Mathematics,3,89,100,1
13402,100468,Hindi,3,79,100,1
13403,100468,Biology,3,92,100,1
13404,100468,Mathematics,3,78,100,1
13405,100469,Hindi,3,74,100,1
13406,100469,Biology,3,82,100,1
13407,100469,Mathematics,3,88,100,1
13408,100470,Hindi,3,78,100,1
13409,100470,Biology,3,69,100,1
13410,100470,Mathematics,3,81,100,1
13411,100471,Hindi,3,81,100,1
13412,100471,Biology,3,92,100,1
13413,100471,Mathematics,3,86,100,1
13414,100472,Hindi,3,72,100,1
13415,100472,Biology,3,62,100,1
13416,100472,Mathematics,3,72,100,1
13417,100473,Hindi,3,64,100,1
13418,100473,Biology,3,75,100,1
13419,100473,Mathematics,3,99,100,1
13420,100474,Hindi,3,84,100,1
13421,100474,Biology,3,70,100,1
13422,100474,Mathematics,3,85,100,1
13423,100475,Hindi,3,82,100,1
13424,100475,Biology,3,100,100,1
13425,100475,Mathematics,3,82,100,1
13426,100476,Hindi,3,93,100,1
13427,100476,Biology,3,86,100,1
13428,100476,Mathematics,3,74,100,1
13429,100477,Hindi,3,78,100,1
13430,100477,Biology,3,93,100,1
13431,100477,Mathematics,3,92,100,1
13432,100478,Hindi,3,87,100,1
13433,100478,Biology,3,93,100,1
13434,100478,Mathematics,3,84,100,1
13435,100479,Hindi,3,73,100,1
13436,100479,Biology,3,84,100,1
13437,100479,Mathematics,3,64,100,1
13438,100480,Hindi,3,61,100,1
13439,100480,Biology,3,86,100,1
13440,100480,Mathematics,3,84,100,1
13441,100481,Hindi,3,79,100,1
13442,100481,Biology,3,94,100,1
13443,100481,Mathematics,3,69,100,1
13444,100482,Hindi,3,87,100,1
13445,100482,Biology,3,98,100,1
13446,100482,Mathematics,3,94,100,1
13447,100483,Hindi,3,80,100,1
13448,100483,Biology,3,85,100,1
13449,100483,Mathematics,3,84,100,1
13450,100484,Hindi,3,74,100,1
13451,100484,Biology,3,74,100,1
13452,100484,Mathematics,3,82,100,1
13453,100485,Hindi,3,86,100,1
13454,100485,Biology,3,62,100,1
13455,100485,Mathematics,3,83,100,1
13456,100486,Hindi,3,99,100,1
13457,100486,Biology,3,85,100,1
13458,100486,Mathematics,3,81,100,1
13459,100487,Hindi,3,83,100,1
13460,100487,Biology,3,75,100,1
13461,100487,Mathematics,3,53,100,1
13462,100488,Hindi,3,56,100,1
13463,100488,Biology,3,74,100,1
13464,100488,Mathematics,3,73,100,1
13465,100489,Hindi,3,70,100,1
13466,100489,Biology,3,90,100,1
13467,100489,Mathematics,3,90,100,1
13468,100490,Hindi,3,70,100,1
13469,100490,Biology,3,51,100,1
13470,100490,Mathematics,3,87,100,1
13471,100491,Hindi,3,83,100,1
13472,100491,Biology,3,93,100,1
13473,100491,Mathematics,3,76,100,1
13474,100492,Hindi,3,84,100,1
13475,100492,Biology,3,81,100,1
13476,100492,Mathematics,3,61,100,1
13477,100493,Hindi,3,77,100,1
13478,100493,Biology,3,86,100,1
13479,100493,Mathematics,3,99,100,1
13480,100494,Hindi,3,64,100,1
13481,100494,Biology,3,78,100,1
13482,100494,Mathematics,3,76,100,1
13483,100495,Hindi,3,92,100,1
13484,100495,Biology,3,94,100,1
13485,100495,Mathematics,3,70,100,1
13486,100496,Hindi,3,73,100,1
13487,100496,Biology,3,53,100,1
13488,100496,Mathematics,3,47,100,1
13489,100497,Hindi,3,75,100,1
13490,100497,Biology,3,78,100,1
13491,100497,Mathematics,3,80,100,1
13492,100498,Hindi,3,78,100,1
13493,100498,Biology,3,84,100,1
13494,100498,Mathematics,3,74,100,1
13495,100499,Hindi,3,81,100,1
13496,100499,Biology,3,98,100,1
13497,100499,Mathematics,3,78,100,1
13498,100500,Hindi,3,64,100,1
13499,100500,Biology,3,71,100,1
13500,100500,Mathematics,3,91,100,1
13501,100501,Hindi,3,54,100,1
13502,100501,Biology,3,73,100,1
13503,100501,Mathematics,3,82,100,1
13504,100502,Hindi,3,75,100,1
13505,100502,Biology,3,81,100,1
13506,100502,Mathematics,3,100,100,1
13507,100503,Hindi,3,76,100,1
13508,100503,Biology,3,88,100,1
13509,100503,Mathematics,3,63,100,1
13510,100504,Hindi,3,68,100,1
13511,100504,Biology,3,45,100,1
13512,100504,Mathematics,3,44,100,1
13513,100505,Hindi,3,78,100,1
13514,100505,Biology,3,80,100,1
13515,100505,Mathematics,3,76,100,1
13516,100506,Hindi,3,77,100,1
13517,100506,Biology,3,66,100,1
13518,100506,Mathematics,3,92,100,1
13519,100507,Hindi,3,99,100,1
13520,100507,Biology,3,80,100,1
13521,100507,Mathematics,3,60,100,1
13522,100508,Hindi,3,77,100,1
13523,100508,Biology,3,77,100,1
13524,100508,Mathematics,3,79,100,1
13525,100509,Hindi,3,100,100,1
13526,100509,Biology,3,89,100,1
13527,100509,Mathematics,3,76,100,1
13528,100510,Hindi,3,88,100,1
13529,100510,Biology,3,71,100,1
13530,100510,Mathematics,3,67,100,1
13531,100511,Hindi,3,89,100,1
13532,100511,Biology,3,91,100,1
13533,100511,Mathematics,3,59,100,1
13534,100512,Hindi,3,45,100,1
13535,100512,Biology,3,66,100,1
13536,100512,Mathematics,3,78,100,1
13537,100513,Hindi,3,99,100,1
13538,100513,Biology,3,100,100,1
13539,100513,Mathematics,3,68,100,1
13540,100514,Hindi,3,61,100,1
13541,100514,Biology,3,78,100,1
13542,100514,Mathematics,3,71,100,1
13543,100515,Hindi,3,71,100,1
13544,100515,Biology,3,62,100,1
13545,100515,Mathematics,3,79,100,1
13546,100516,Hindi,3,81,100,1
13547,100516,Biology,3,67,100,1
13548,100516,Mathematics,3,69,100,1
13549,100517,Hindi,3,86,100,1
13550,100517,Biology,3,64,100,1
13551,100517,Mathematics,3,80,100,1
13552,100518,Hindi,3,85,100,1
13553,100518,Biology,3,71,100,1
13554,100518,Mathematics,3,91,100,1
13555,100519,Hindi,3,93,100,1
13556,100519,Biology,3,62,100,1
13557,100519,Mathematics,3,77,100,1
13558,100520,Hindi,3,58,100,1
13559,100520,Biology,3,75,100,1
13560,100520,Mathematics,3,61,100,1
13561,100521,Hindi,3,78,100,1
13562,100521,Biology,3,94,100,1
13563,100521,Mathematics,3,85,100,1
13564,100522,Hindi,3,100,100,1
13565,100522,Biology,3,73,100,1
13566,100522,Mathematics,3,90,100,1
13567,100523,Hindi,3,90,100,1
13568,100523,Biology,3,75,100,1
13569,100523,Mathematics,3,100,100,1
13570,100524,Hindi,3,86,100,1
13571,100524,Biology,3,85,100,1
13572,100524,Mathematics,3,96,100,1
13573,100525,Hindi,3,57,100,1
13574,100525,Biology,3,77,100,1
13575,100525,Mathematics,3,79,100,1
13576,100526,Hindi,3,62,100,1
13577,100526,Biology,3,84,100,1
13578,100526,Mathematics,3,76,100,1
13579,100527,Hindi,3,76,100,1
13580,100527,Biology,3,80,100,1
13581,100527,Mathematics,3,100,100,1
13582,100528,Hindi,3,64,100,1
13583,100528,Biology,3,83,100,1
13584,100528,Mathematics,3,64,100,1
13585,100529,Hindi,3,90,100,1
13586,100529,Biology,3,64,100,1
13587,100529,Mathematics,3,59,100,1
13588,100530,Hindi,3,66,100,1
13589,100530,Biology,3,87,100,1
13590,100530,Mathematics,3,77,100,1
13591,100531,Hindi,3,80,100,1
13592,100531,Biology,3,82,100,1
13593,100531,Mathematics,3,98,100,1
13594,100532,Hindi,3,84,100,1
13595,100532,Biology,3,56,100,1
13596,100532,Mathematics,3,66,100,1
13597,100533,Hindi,3,77,100,1
13598,100533,Biology,3,80,100,1
13599,100533,Mathematics,3,63,100,1
13600,100534,Hindi,3,73,100,1
13601,100534,Biology,3,72,100,1
13602,100534,Mathematics,3,100,100,1
13603,100535,Hindi,3,76,100,1
13604,100535,Biology,3,97,100,1
13605,100535,Mathematics,3,72,100,1
13606,100536,Hindi,3,58,100,1
13607,100536,Biology,3,79,100,1
13608,100536,Mathematics,3,48,100,1
13609,100537,Hindi,3,91,100,1
13610,100537,Biology,3,80,100,1
13611,100537,Mathematics,3,60,100,1
13612,100538,Hindi,3,62,100,1
13613,100538,Biology,3,68,100,1
13614,100538,Mathematics,3,83,100,1
13615,100539,Hindi,3,76,100,1
13616,100539,Biology,3,78,100,1
13617,100539,Mathematics,3,76,100,1
13618,100540,Hindi,3,69,100,1
13619,100540,Biology,3,79,100,1
13620,100540,Mathematics,3,76,100,1
13621,100541,Hindi,3,56,100,1
13622,100541,Biology,3,85,100,1
13623,100541,Mathematics,3,88,100,1
13624,100542,Hindi,3,77,100,1
13625,100542,Biology,3,93,100,1
13626,100542,Mathematics,3,89,100,1
13627,100543,Hindi,3,85,100,1
13628,100543,Biology,3,83,100,1
13629,100543,Mathematics,3,76,100,1
13630,100544,Hindi,3,60,100,1
13631,100544,Biology,3,55,100,1
13632,100544,Mathematics,3,56,100,1
13633,100545,Hindi,3,90,100,1
13634,100545,Biology,3,66,100,1
13635,100545,Mathematics,3,77,100,1
13636,100546,Hindi,3,72,100,1
13637,100546,Biology,3,80,100,1
13638,100546,Mathematics,3,100,100,1
13639,100547,Hindi,3,67,100,1
13640,100547,Biology,3,92,100,1
13641,100547,Mathematics,3,93,100,1
13642,100548,Hindi,3,88,100,1
13643,100548,Biology,3,81,100,1
13644,100548,Mathematics,3,71,100,1
13645,100549,Hindi,3,58,100,1
13646,100549,Biology,3,84,100,1
13647,100549,Mathematics,3,71,100,1
13648,100550,Hindi,3,87,100,1
13649,100550,Biology,3,61,100,1
13650,100550,Mathematics,3,77,100,1
13651,100551,Hindi,3,88,100,1
13652,100551,Biology,3,84,100,1
13653,100551,Mathematics,3,84,100,1
13654,100552,Hindi,3,40,100,1
13655,100552,Biology,3,67,100,1
13656,100552,Mathematics,3,55,100,1
13657,100553,Hindi,3,71,100,1
13658,100553,Biology,3,78,100,1
13659,100553,Mathematics,3,87,100,1
13660,100554,Hindi,3,82,100,1
13661,100554,Biology,3,97,100,1
13662,100554,Mathematics,3,87,100,1
13663,100555,Hindi,3,75,100,1
13664,100555,Biology,3,88,100,1
13665,100555,Mathematics,3,91,100,1
13666,100556,Hindi,3,79,100,1
13667,100556,Biology,3,100,100,1
13668,100556,Mathematics,3,96,100,1
13669,100557,Hindi,3,84,100,1
13670,100557,Biology,3,73,100,1
13671,100557,Mathematics,3,100,100,1
13672,100558,Hindi,3,63,100,1
13673,100558,Biology,3,76,100,1
13674,100558,Mathematics,3,97,100,1
13675,100559,Hindi,3,92,100,1
13676,100559,Biology,3,81,100,1
13677,100559,Mathematics,3,89,100,1
13678,100560,Hindi,3,69,100,1
13679,100560,Biology,3,89,100,1
13680,100560,Mathematics,3,62,100,1
13681,100561,Hindi,3,68,100,1
13682,100561,Biology,3,82,100,1
13683,100561,Mathematics,3,68,100,1
13684,100562,Hindi,3,97,100,1
13685,100562,Biology,3,78,100,1
13686,100562,Mathematics,3,79,100,1
13687,100563,Hindi,3,86,100,1
13688,100563,Biology,3,62,100,1
13689,100563,Mathematics,3,89,100,1
13690,100564,Hindi,3,81,100,1
13691,100564,Biology,3,93,100,1
13692,100564,Mathematics,3,63,100,1
13693,100565,Hindi,3,79,100,1
13694,100565,Biology,3,63,100,1
13695,100565,Mathematics,3,56,100,1
13696,100566,Hindi,3,80,100,1
13697,100566,Biology,3,73,100,1
13698,100566,Mathematics,3,79,100,1
13699,100567,Hindi,3,63,100,1
13700,100567,Biology,3,65,100,1
13701,100567,Mathematics,3,91,100,1
13702,100568,Hindi,3,71,100,1
13703,100568,Biology,3,78,100,1
13704,100568,Mathematics,3,75,100,1
13705,100569,Hindi,3,75,100,1
13706,100569,Biology,3,82,100,1
13707,100569,Mathematics,3,67,100,1
13708,100570,Hindi,3,88,100,1
13709,100570,Biology,3,72,100,1
13710,100570,Mathematics,3,83,100,1
13711,100571,Hindi,3,83,100,1
13712,100571,Biology,3,53,100,1
13713,100571,Mathematics,3,100,100,1
13714,100572,Hindi,3,76,100,1
13715,100572,Biology,3,68,100,1
13716,100572,Mathematics,3,63,100,1
13717,100573,Hindi,3,64,100,1
13718,100573,Biology,3,100,100,1
13719,100573,Mathematics,3,100,100,1
13720,100574,Hindi,3,72,100,1
13721,100574,Biology,3,61,100,1
13722,100574,Mathematics,3,70,100,1
13723,100575,Hindi,3,91,100,1
13724,100575,Biology,3,83,100,1
13725,100575,Mathematics,3,79,100,1
13726,100576,Hindi,3,66,100,1
13727,100576,Biology,3,67,100,1
13728,100576,Mathematics,3,56,100,1
13729,100577,Hindi,3,93,100,1
13730,100577,Biology,3,82,100,1
13731,100577,Mathematics,3,87,100,1
13732,100578,Hindi,3,78,100,1
13733,100578,Biology,3,81,100,1
13734,100578,Mathematics,3,70,100,1
13735,100579,Hindi,3,54,100,1
13736,100579,Biology,3,84,100,1
13737,100579,Mathematics,3,79,100,1
13738,100580,Hindi,3,69,100,1
13739,100580,Biology,3,81,100,1
13740,100580,Mathematics,3,79,100,1
13741,100581,Hindi,3,69,100,1
13742,100581,Biology,3,75,100,1
13743,100581,Mathematics,3,100,100,1
13744,100582,Hindi,3,76,100,1
13745,100582,Biology,3,65,100,1
13746,100582,Mathematics,3,68,100,1
13747,100583,Hindi,3,85,100,1
13748,100583,Biology,3,80,100,1
13749,100583,Mathematics,3,88,100,1
13750,100584,Hindi,3,70,100,1
13751,100584,Biology,3,52,100,1
13752,100584,Mathematics,3,76,100,1
13753,100585,Hindi,3,100,100,1
13754,100585,Biology,3,74,100,1
13755,100585,Mathematics,3,56,100,1
13756,100586,Hindi,3,88,100,1
13757,100586,Biology,3,72,100,1
13758,100586,Mathematics,3,87,100,1
13759,100587,Hindi,3,100,100,1
13760,100587,Biology,3,90,100,1
13761,100587,Mathematics,3,94,100,1
13762,100588,Hindi,3,78,100,1
13763,100588,Biology,3,91,100,1
13764,100588,Mathematics,3,84,100,1
13765,100589,Hindi,3,53,100,1
13766,100589,Biology,3,57,100,1
13767,100589,Mathematics,3,54,100,1
13768,100590,Hindi,3,87,100,1
13769,100590,Biology,3,85,100,1
13770,100590,Mathematics,3,67,100,1
13771,100591,Hindi,3,76,100,1
13772,100591,Biology,3,95,100,1
13773,100591,Mathematics,3,94,100,1
13774,100592,Hindi,3,68,100,1
13775,100592,Biology,3,42,100,1
13776,100592,Mathematics,3,69,100,1
13777,100593,Hindi,3,82,100,1
13778,100593,Biology,3,72,100,1
13779,100593,Mathematics,3,84,100,1
13780,100594,Hindi,3,85,100,1
13781,100594,Biology,3,79,100,1
13782,100594,Mathematics,3,87,100,1
13783,100595,Hindi,3,81,100,1
13784,100595,Biology,3,81,100,1
13785,100595,Mathematics,3,75,100,1
13786,100596,Hindi,3,77,100,1
13787,100596,Biology,3,84,100,1
13788,100596,Mathematics,3,55,100,1
13789,100597,Hindi,3,98,100,1
13790,100597,Biology,3,72,100,1
13791,100597,Mathematics,3,100,100,1
13792,100598,Hindi,3,87,100,1
13793,100598,Biology,3,91,100,1
13794,100598,Mathematics,3,81,100,1
13795,100599,Hindi,3,90,100,1
13796,100599,Biology,3,78,100,1
13797,100599,Mathematics,3,96,100,1
13798,100600,Hindi,3,67,100,1
13799,100600,Biology,3,50,100,1
13800,100600,Mathematics,3,61,100,1
13801,100601,Hindi,3,95,100,1
13802,100601,Biology,3,83,100,1
13803,100601,Mathematics,3,97,100,1
13804,100602,Hindi,3,82,100,1
13805,100602,Biology,3,100,100,1
13806,100602,Mathematics,3,81,100,1
13807,100603,Hindi,3,71,100,1
13808,100603,Biology,3,71,100,1
13809,100603,Mathematics,3,96,100,1
13810,100604,Hindi,3,89,100,1
13811,100604,Biology,3,73,100,1
13812,100604,Mathematics,3,96,100,1
13813,100605,Hindi,3,87,100,1
13814,100605,Biology,3,82,100,1
13815,100605,Mathematics,3,86,100,1
13816,100606,Hindi,3,77,100,1
13817,100606,Biology,3,85,100,1
13818,100606,Mathematics,3,83,100,1
13819,100607,Hindi,3,84,100,1
13820,100607,Biology,3,60,100,1
13821,100607,Mathematics,3,52,100,1
13822,100608,Hindi,3,68,100,1
13823,100608,Biology,3,48,100,1
13824,100608,Mathematics,3,55,100,1
13825,100609,Hindi,3,100,100,1
13826,100609,Biology,3,75,100,1
13827,100609,Mathematics,3,83,100,1
13828,100610,Hindi,3,53,100,1
13829,100610,Biology,3,69,100,1
13830,100610,Mathematics,3,100,100,1
13831,100611,Hindi,3,91,100,1
13832,100611,Biology,3,69,100,1
13833,100611,Mathematics,3,100,100,1
13834,100612,Hindi,3,60,100,1
13835,100612,Biology,3,50,100,1
13836,100612,Mathematics,3,84,100,1
13837,100613,Hindi,3,83,100,1
13838,100613,Biology,3,98,100,1
13839,100613,Mathematics,3,94,100,1
13840,100614,Hindi,3,89,100,1
13841,100614,Biology,3,91,100,1
13842,100614,Mathematics,3,76,100,1
13843,100615,Hindi,3,95,100,1
13844,100615,Biology,3,96,100,1
13845,100615,Mathematics,3,91,100,1
13846,100616,Hindi,3,60,100,1
13847,100616,Biology,3,57,100,1
13848,100616,Mathematics,3,73,100,1
13849,100617,Hindi,3,100,100,1
13850,100617,Biology,3,89,100,1
13851,100617,Mathematics,3,71,100,1
13852,100618,Hindi,3,76,100,1
13853,100618,Biology,3,72,100,1
13854,100618,Mathematics,3,65,100,1
13855,100619,Hindi,3,69,100,1
13856,100619,Biology,3,82,100,1
13857,100619,Mathematics,3,80,100,1
13858,100620,Hindi,3,86,100,1
13859,100620,Biology,3,64,100,1
13860,100620,Mathematics,3,83,100,1
13861,100621,Hindi,3,64,100,1
13862,100621,Biology,3,93,100,1
13863,100621,Mathematics,3,87,100,1
13864,100622,Hindi,3,86,100,1
13865,100622,Biology,3,83,100,1
13866,100622,Mathematics,3,74,100,1
13867,100623,Hindi,3,88,100,1
13868,100623,Biology,3,99,100,1
13869,100623,Mathematics,3,73,100,1
13870,100624,Hindi,3,81,100,1
13871,100624,Biology,3,50,100,1
13872,100624,Mathematics,3,45,100,1
13873,100625,Hindi,3,70,100,1
13874,100625,Biology,3,100,100,1
13875,100625,Mathematics,3,76,100,1
13876,100626,Hindi,3,62,100,1
13877,100626,Biology,3,61,100,1
13878,100626,Mathematics,3,84,100,1
13879,100627,Hindi,3,74,100,1
13880,100627,Biology,3,70,100,1
13881,100627,Mathematics,3,78,100,1
13882,100628,Hindi,3,85,100,1
13883,100628,Biology,3,89,100,1
13884,100628,Mathematics,3,59,100,1
13885,100629,Hindi,3,77,100,1
13886,100629,Biology,3,86,100,1
13887,100629,Mathematics,3,92,100,1
13888,100630,Hindi,3,98,100,1
13889,100630,Biology,3,66,100,1
13890,100630,Mathematics,3,91,100,1
13891,100631,Hindi,3,72,100,1
13892,100631,Biology,3,94,100,1
13893,100631,Mathematics,3,70,100,1
13894,100632,Hindi,3,68,100,1
13895,100632,Biology,3,45,100,1
13896,100632,Mathematics,3,50,100,1
13897,100633,Hindi,3,82,100,1
13898,100633,Biology,3,77,100,1
13899,100633,Mathematics,3,90,100,1
13900,100634,Hindi,3,86,100,1
13901,100634,Biology,3,90,100,1
13902,100634,Mathematics,3,96,100,1
13903,100635,Hindi,3,71,100,1
13904,100635,Biology,3,64,100,1
13905,100635,Mathematics,3,66,100,1
13906,100636,Hindi,3,80,100,1
13907,100636,Biology,3,82,100,1
13908,100636,Mathematics,3,94,100,1
13909,100637,Hindi,3,90,100,1
13910,100637,Biology,3,98,100,1
13911,100637,Mathematics,3,92,100,1
13912,100638,Hindi,3,64,100,1
13913,100638,Biology,3,77,100,1
13914,100638,Mathematics,3,95,100,1
13915,100639,Hindi,3,72,100,1
13916,100639,Biology,3,73,100,1
13917,100639,Mathematics,3,75,100,1
13918,100640,Hindi,3,66,100,1
13919,100640,Biology,3,56,100,1
13920,100640,Mathematics,3,66,100,1
13921,100641,Hindi,3,81,100,1
13922,100641,Biology,3,81,100,1
13923,100641,Mathematics,3,61,100,1
13924,100642,Hindi,3,93,100,1
13925,100642,Biology,3,100,100,1
13926,100642,Mathematics,3,99,100,1
13927,100643,Hindi,3,89,100,1
13928,100643,Biology,3,66,100,1
13929,100643,Mathematics,3,62,100,1
13930,100644,Hindi,3,95,100,1
13931,100644,Biology,3,62,100,1
13932,100644,Mathematics,3,80,100,1
13933,100645,Hindi,3,94,100,1
13934,100645,Biology,3,56,100,1
13935,100645,Mathematics,3,69,100,1
13936,100646,Hindi,3,64,100,1
13937,100646,Biology,3,91,100,1
13938,100646,Mathematics,3,90,100,1
13939,100647,Hindi,3,91,100,1
13940,100647,Biology,3,100,100,1
13941,100647,Mathematics,3,78,100,1
13942,100648,Hindi,3,43,100,1
13943,100648,Biology,3,59,100,1
13944,100648,Mathematics,3,76,100,1
13945,100649,Hindi,3,92,100,1
13946,100649,Biology,3,63,100,1
13947,100649,Mathematics,3,63,100,1
13948,100650,Hindi,3,75,100,1
13949,100650,Biology,3,87,100,1
13950,100650,Mathematics,3,74,100,1
13951,100651,Hindi,3,82,100,1
13952,100651,Biology,3,69,100,1
13953,100651,Mathematics,3,80,100,1
13954,100652,Hindi,3,72,100,1
13955,100652,Biology,3,97,100,1
13956,100652,Mathematics,3,77,100,1
13957,100653,Hindi,3,73,100,1
13958,100653,Biology,3,58,100,1
13959,100653,Mathematics,3,77,100,1
13960,100654,Hindi,3,75,100,1
13961,100654,Biology,3,63,100,1
13962,100654,Mathematics,3,56,100,1
13963,100655,Hindi,3,62,100,1
13964,100655,Biology,3,52,100,1
13965,100655,Mathematics,3,71,100,1
13966,100656,Hindi,3,64,100,1
13967,100656,Biology,3,80,100,1
13968,100656,Mathematics,3,89,100,1
13969,100657,Hindi,3,78,100,1
13970,100657,Biology,3,53,100,1
13971,100657,Mathematics,3,92,100,1
13972,100658,Hindi,3,76,100,1
13973,100658,Biology,3,76,100,1
13974,100658,Mathematics,3,69,100,1
