score_id,student_id,subject_name,week_id,test_score,max_score,institute_id
11322,201774,Chemistry,2,95,100,2
11323,201775,Computer Science,2,56,100,2
11324,201775,English,2,71,100,2
11325,201775,Chemistry,2,68,100,2
11326,201776,Computer Science,2,62,100,2
11327,201776,English,2,61,100,2
11328,201776,Chemistry,2,56,100,2
11329,201777,Computer Science,2,78,100,2
11330,201777,English,2,84,100,2
11331,201777,Chemistry,2,54,100,2
11332,201778,Computer Science,2,100,100,2
11333,201778,English,2,77,100,2
11334,201778,Chemistry,2,100,100,2
11335,201779,Computer Science,2,93,100,2
11336,201779,English,2,87,100,2
11337,201779,Chemistry,2,75,100,2
11338,201780,Computer Science,2,78,100,2
11339,201780,English,2,92,100,2
11340,201780,Chemistry,2,70,100,2
11341,201781,Computer Science,2,76,100,2
11342,201781,English,2,72,100,2
11343,201781,Chemistry,2,87,100,2
11344,201782,Computer Science,2,69,100,2
11345,201782,English,2,64,100,2
11346,201782,Chemistry,2,57,100,2
11347,201783,Computer Science,2,79,100,2
11348,201783,English,2,88,100,2
11349,201783,Chemistry,2,94,100,2
11350,201784,Computer Science,2,67,100,2
11351,201784,English,2,72,100,2
11352,201784,Chemistry,2,75,100,2
11353,201785,Computer Science,2,84,100,2
11354,201785,English,2,78,100,2
11355,201785,Chemistry,2,61,100,2
11356,201786,Computer Science,2,99,100,2
11357,201786,English,2,81,100,2
11358,201786,Chemistry,2,95,100,2
11359,201787,Computer Science,2,93,100,2
11360,201787,English,2,73,100,2
11361,201787,Chemistry,2,67,100,2
11362,201788,Computer Science,2,61,100,2
11363,201788,English,2,87,100,2
11364,201788,Chemistry,2,61,100,2
11365,201789,Computer Science,2,83,100,2
11366,201789,English,2,98,100,2
11367,201789,Chemistry,2,72,100,2
11368,201790,Computer Science,2,93,100,2
11369,201790,English,2,69,100,2
11370,201790,Chemistry,2,67,100,2
11371,201791,Computer Science,2,95,100,2
11372,201791,English,2,79,100,2
11373,201791,Chemistry,2,88,100,2
11374,201792,Computer Science,2,78,100,2
11375,201792,English,2,74,100,2
11376,201792,Chemistry,2,64,100,2
11377,201793,Computer Science,2,74,100,2
11378,201793,English,2,98,100,2
11379,201793,Chemistry,2,72,100,2
11380,201794,Computer Science,2,75,100,2
11381,201794,English,2,95,100,2
11382,201794,Chemistry,2,85,100,2
11383,201795,Computer Science,2,72,100,2
11384,201795,English,2,72,100,2
11385,201795,Chemistry,2,79,100,2
11386,201796,Computer Science,2,68,100,2
11387,201796,English,2,100,100,2
11388,201796,Chemistry,2,73,100,2
11389,201797,Computer Science,2,94,100,2
11390,201797,English,2,77,100,2
11391,201797,Chemistry,2,66,100,2
11392,201798,Computer Science,2,82,100,2
11393,201798,English,2,98,100,2
11394,201798,Chemistry,2,80,100,2
11395,201799,Computer Science,2,98,100,2
11396,201799,English,2,76,100,2
11397,201799,Chemistry,2,59,100,2
11398,201800,Computer Science,2,64,100,2
11399,201800,English,2,85,100,2
11400,201800,Chemistry,2,55,100,2
11401,201801,Computer Science,2,65,100,2
11402,201801,English,2,83,100,2
11403,201801,Chemistry,2,91,100,2
11404,201802,Computer Science,2,63,100,2
11405,201802,English,2,88,100,2
11406,201802,Chemistry,2,88,100,2
11407,201803,Computer Science,2,100,100,2
11408,201803,English,2,91,100,2
11409,201803,Chemistry,2,92,100,2
11410,201804,Computer Science,2,94,100,2
11411,201804,English,2,89,100,2
11412,201804,Chemistry,2,80,100,2
11413,201805,Computer Science,2,86,100,2
11414,201805,English,2,79,100,2
11415,201805,Chemistry,2,79,100,2
11416,201806,Computer Science,2,64,100,2
11417,201806,English,2,85,100,2
11418,201806,Chemistry,2,97,100,2
11419,201807,Computer Science,2,78,100,2
11420,201807,English,2,76,100,2
11421,201807,Chemistry,2,77,100,2
11422,201808,Computer Science,2,61,100,2
11423,201808,English,2,55,100,2
11424,201808,Chemistry,2,82,100,2
11425,201809,Computer Science,2,80,100,2
11426,201809,English,2,67,100,2
11427,201809,Chemistry,2,80,100,2
11428,201810,Computer Science,2,71,100,2
11429,201810,English,2,80,100,2
11430,201810,Chemistry,2,85,100,2
11431,201811,Computer Science,2,77,100,2
11432,201811,English,2,77,100,2
11433,201811,Chemistry,2,81,100,2
11434,201812,Computer Science,2,72,100,2
11435,201812,English,2,69,100,2
11436,201812,Chemistry,2,86,100,2
11437,201813,Computer Science,2,82,100,2
11438,201813,English,2,67,100,2
11439,201813,Chemistry,2,83,100,2
11440,201814,Computer Science,2,80,100,2
11441,201814,English,2,94,100,2
11442,201814,Chemistry,2,85,100,2
11443,201815,Computer Science,2,72,100,2
11444,201815,English,2,85,100,2
11445,201815,Chemistry,2,75,100,2
11446,201816,Computer Science,2,50,100,2
11447,201816,English,2,64,100,2
11448,201816,Chemistry,2,83,100,2
11449,201817,Computer Science,2,68,100,2
11450,201817,English,2,78,100,2
11451,201817,Chemistry,2,70,100,2
11452,201818,Computer Science,2,81,100,2
11453,201818,English,2,100,100,2
11454,201818,Chemistry,2,59,100,2
11455,201819,Computer Science,2,81,100,2
11456,201819,English,2,77,100,2
11457,201819,Chemistry,2,83,100,2
11458,201820,Computer Science,2,61,100,2
11459,201820,English,2,79,100,2
11460,201820,Chemistry,2,100,100,2
11461,201821,Computer Science,2,64,100,2
11462,201821,English,2,83,100,2
11463,201821,Chemistry,2,98,100,2
11464,201822,Computer Science,2,100,100,2
11465,201822,English,2,76,100,2
11466,201822,Chemistry,2,72,100,2
11467,201823,Computer Science,2,77,100,2
11468,201823,English,2,54,100,2
11469,201823,Chemistry,2,92,100,2
11470,201824,Computer Science,2,50,100,2
11471,201824,English,2,62,100,2
11472,201824,Chemistry,2,63,100,2
11473,201825,Computer Science,2,78,100,2
11474,201825,English,2,86,100,2
11475,201825,Chemistry,2,82,100,2
11476,201826,Computer Science,2,72,100,2
11477,201826,English,2,82,100,2
11478,201826,Chemistry,2,74,100,2
11479,201827,Computer Science,2,69,100,2
11480,201827,English,2,81,100,2
11481,201827,Chemistry,2,62,100,2
11482,201828,Computer Science,2,85,100,2
11483,201828,English,2,66,100,2
11484,201828,Chemistry,2,77,100,2
11485,201829,Computer Science,2,71,100,2
11486,201829,English,2,80,100,2
11487,201829,Chemistry,2,79,100,2
11488,201830,Computer Science,2,87,100,2
11489,201830,English,2,80,100,2
11490,201830,Chemistry,2,86,100,2
11491,201831,Computer Science,2,84,100,2
11492,201831,English,2,77,100,2
11493,201831,Chemistry,2,87,100,2
11494,201832,Computer Science,2,65,100,2
11495,201832,English,2,51,100,2
11496,201832,Chemistry,2,55,100,2
11497,201833,Computer Science,2,78,100,2
11498,201833,English,2,100,100,2
11499,201833,Chemistry,2,57,100,2
11500,201834,Computer Science,2,80,100,2
11501,201834,English,2,66,100,2
11502,201834,Chemistry,2,83,100,2
11503,201835,Computer Science,2,100,100,2
11504,201835,English,2,91,100,2
11505,201835,Chemistry,2,71,100,2
11506,201836,Computer Science,2,70,100,2
11507,201836,English,2,61,100,2
11508,201836,Chemistry,2,100,100,2
11509,201837,Computer Science,2,80,100,2
11510,201837,English,2,96,100,2
11511,201837,Chemistry,2,68,100,2
11512,201838,Computer Science,2,95,100,2
11513,201838,English,2,79,100,2
11514,201838,Chemistry,2,82,100,2
11515,201839,Computer Science,2,76,100,2
11516,201839,English,2,71,100,2
11517,201839,Chemistry,2,65,100,2
11518,201840,Computer Science,2,79,100,2
11519,201840,English,2,92,100,2
11520,201840,Chemistry,2,66,100,2
11521,201841,Computer Science,2,72,100,2
11522,201841,English,2,61,100,2
11523,201841,Chemistry,2,70,100,2
11524,201842,Computer Science,2,68,100,2
11525,201842,English,2,88,100,2
11526,201842,Chemistry,2,86,100,2
11527,201843,Computer Science,2,73,100,2
11528,201843,English,2,76,100,2
11529,201843,Chemistry,2,75,100,2
11530,201844,Computer Science,2,62,100,2
11531,201844,English,2,73,100,2
11532,201844,Chemistry,2,77,100,2
11533,201845,Computer Science,2,76,100,2
11534,201845,English,2,100,100,2
11535,201845,Chemistry,2,78,100,2
11536,201846,Computer Science,2,84,100,2
11537,201846,English,2,84,100,2
11538,201846,Chemistry,2,91,100,2
11539,201847,Computer Science,2,90,100,2
11540,201847,English,2,79,100,2
11541,201847,Chemistry,2,64,100,2
11542,201848,Computer Science,2,51,100,2
11543,201848,English,2,66,100,2
11544,201848,Chemistry,2,65,100,2
11545,201849,Computer Science,2,75,100,2
11546,201849,English,2,73,100,2
11547,201849,Chemistry,2,72,100,2
11548,201850,Computer Science,2,73,100,2
11549,201850,English,2,93,100,2
11550,201850,Chemistry,2,69,100,2
11551,201851,Computer Science,2,70,100,2
11552,201851,English,2,93,100,2
11553,201851,Chemistry,2,60,100,2
11554,201852,Computer Science,2,69,100,2
11555,201852,English,2,73,100,2
11556,201852,Chemistry,2,92,100,2
11557,201853,Computer Science,2,86,100,2
11558,201853,English,2,100,100,2
11559,201853,Chemistry,2,77,100,2
11560,201854,Computer Science,2,67,100,2
11561,201854,English,2,71,100,2
11562,201854,Chemistry,2,81,100,2
11563,201855,Computer Science,2,81,100,2
11564,201855,English,2,74,100,2
11565,201855,Chemistry,2,84,100,2
11566,201856,Computer Science,2,67,100,2
11567,201856,English,2,64,100,2
11568,201856,Chemistry,2,52,100,2
11569,201857,Computer Science,2,85,100,2
11570,201857,English,2,55,100,2
11571,201857,Chemistry,2,60,100,2
11572,201858,Computer Science,2,71,100,2
11573,201858,English,2,88,100,2
11574,201858,Chemistry,2,77,100,2
11575,201859,Computer Science,2,79,100,2
11576,201859,English,2,93,100,2
11577,201859,Chemistry,2,68,100,2
11578,201860,Computer Science,2,56,100,2
11579,201860,English,2,86,100,2
11580,201860,Chemistry,2,83,100,2
11581,201861,Computer Science,2,69,100,2
11582,201861,English,2,100,100,2
11583,201861,Chemistry,2,89,100,2
11584,201862,Computer Science,2,90,100,2
11585,201862,English,2,95,100,2
11586,201862,Chemistry,2,71,100,2
11587,201863,Computer Science,2,84,100,2
11588,201863,English,2,84,100,2
11589,201863,Chemistry,2,86,100,2
11590,201864,Computer Science,2,65,100,2
11591,201864,English,2,62,100,2
11592,201864,Chemistry,2,59,100,2
11593,201865,Computer Science,2,63,100,2
11594,201865,English,2,73,100,2
11595,201865,Chemistry,2,73,100,2
11596,201866,Computer Science,2,88,100,2
11597,201866,English,2,72,100,2
11598,201866,Chemistry,2,72,100,2
11599,201867,Computer Science,2,87,100,2
11600,201867,English,2,82,100,2
11601,201867,Chemistry,2,89,100,2
11602,201868,Computer Science,2,84,100,2
11603,201868,English,2,80,100,2
11604,201868,Chemistry,2,90,100,2
11605,201869,Computer Science,2,65,100,2
11606,201869,English,2,72,100,2
11607,201869,Chemistry,2,72,100,2
11608,201870,Computer Science,2,84,100,2
11609,201870,English,2,90,100,2
11610,201870,Chemistry,2,85,100,2
11611,201871,Computer Science,2,70,100,2
11612,201871,English,2,93,100,2
11613,201871,Chemistry,2,54,100,2
11614,201872,Computer Science,2,76,100,2
11615,201872,English,2,75,100,2
11616,201872,Chemistry,2,64,100,2
11617,201873,Computer Science,2,73,100,2
11618,201873,English,2,84,100,2
11619,201873,Chemistry,2,94,100,2
11620,201874,Computer Science,2,95,100,2
11621,201874,English,2,66,100,2
11622,201874,Chemistry,2,91,100,2
11623,201875,Computer Science,2,81,100,2
11624,201875,English,2,55,100,2
11625,201875,Chemistry,2,81,100,2
11626,201876,Computer Science,2,91,100,2
11627,201876,English,2,100,100,2
11628,201876,Chemistry,2,91,100,2
11629,201877,Computer Science,2,85,100,2
11630,201877,English,2,56,100,2
11631,201877,Chemistry,2,66,100,2
11632,201878,Computer Science,2,87,100,2
11633,201878,English,2,63,100,2
11634,201878,Chemistry,2,70,100,2
11635,201879,Computer Science,2,76,100,2
11636,201879,English,2,90,100,2
11637,201879,Chemistry,2,80,100,2
11638,201880,Computer Science,2,52,100,2
11639,201880,English,2,69,100,2
11640,201880,Chemistry,2,37,100,2
11641,201881,Computer Science,2,79,100,2
11642,201881,English,2,85,100,2
11643,201881,Chemistry,2,60,100,2
11644,201882,Computer Science,2,90,100,2
11645,201882,English,2,100,100,2
11646,201882,Chemistry,2,84,100,2
11647,201883,Computer Science,2,100,100,2
11648,201883,English,2,86,100,2
11649,201883,Chemistry,2,77,100,2
11650,201884,Computer Science,2,66,100,2
11651,201884,English,2,74,100,2
11652,201884,Chemistry,2,100,100,2
11653,201885,Computer Science,2,76,100,2
11654,201885,English,2,83,100,2
11655,201885,Chemistry,2,74,100,2
11656,201886,Computer Science,2,81,100,2
11657,201886,English,2,87,100,2
11658,201886,Chemistry,2,88,100,2
11659,201887,Computer Science,2,96,100,2
11660,201887,English,2,66,100,2
11661,201887,Chemistry,2,75,100,2
11662,201888,Computer Science,2,65,100,2
11663,201888,English,2,52,100,2
11664,201888,Chemistry,2,68,100,2
11665,201889,Computer Science,2,77,100,2
11666,201889,English,2,93,100,2
11667,201889,Chemistry,2,83,100,2
11668,201890,Computer Science,2,71,100,2
11669,201890,English,2,77,100,2
11670,201890,Chemistry,2,92,100,2
11671,201891,Computer Science,2,96,100,2
11672,201891,English,2,87,100,2
11673,201891,Chemistry,2,67,100,2
11674,201892,Computer Science,2,82,100,2
11675,201892,English,2,64,100,2
11676,201892,Chemistry,2,73,100,2
11677,201893,Computer Science,2,64,100,2
11678,201893,English,2,62,100,2
11679,201893,Chemistry,2,80,100,2
11680,201894,Computer Science,2,85,100,2
11681,201894,English,2,50,100,2
11682,201894,Chemistry,2,66,100,2
11683,201895,Computer Science,2,71,100,2
11684,201895,English,2,91,100,2
11685,201895,Chemistry,2,82,100,2
11686,201896,Computer Science,2,60,100,2
11687,201896,English,2,67,100,2
11688,201896,Chemistry,2,43,100,2
11689,201897,Computer Science,2,70,100,2
11690,201897,English,2,63,100,2
11691,201897,Chemistry,2,74,100,2
11692,201898,Computer Science,2,74,100,2
11693,201898,English,2,74,100,2
11694,201898,Chemistry,2,82,100,2
11695,201899,Computer Science,2,92,100,2
11696,201899,English,2,66,100,2
11697,201899,Chemistry,2,87,100,2
11698,201900,Computer Science,2,69,100,2
11699,201900,English,2,78,100,2
11700,201900,Chemistry,2,80,100,2
11701,201901,Computer Science,2,85,100,2
11702,201901,English,2,97,100,2
11703,201901,Chemistry,2,65,100,2
11704,201902,Computer Science,2,68,100,2
11705,201902,English,2,90,100,2
11706,201902,Chemistry,2,75,100,2
11707,201903,Computer Science,2,80,100,2
11708,201903,English,2,90,100,2
11709,201903,Chemistry,2,83,100,2
11710,201904,Computer Science,2,79,100,2
11711,201904,English,2,77,100,2
11712,201904,Chemistry,2,68,100,2
11713,201905,Computer Science,2,62,100,2
11714,201905,English,2,100,100,2
11715,201905,Chemistry,2,97,100,2
11716,201906,Computer Science,2,72,100,2
11717,201906,English,2,59,100,2
11718,201906,Chemistry,2,86,100,2
11719,201907,Computer Science,2,84,100,2
11720,201907,English,2,59,100,2
11721,201907,Chemistry,2,89,100,2
11722,201908,Computer Science,2,81,100,2
11723,201908,English,2,64,100,2
11724,201908,Chemistry,2,86,100,2
11725,201909,Computer Science,2,100,100,2
11726,201909,English,2,80,100,2
11727,201909,Chemistry,2,95,100,2
11728,201910,Computer Science,2,100,100,2
11729,201910,English,2,74,100,2
11730,201910,Chemistry,2,72,100,2
11731,201911,Computer Science,2,79,100,2
11732,201911,English,2,71,100,2
11733,201911,Chemistry,2,82,100,2
11734,201912,Computer Science,2,70,100,2
11735,201912,English,2,78,100,2
11736,201912,Chemistry,2,69,100,2
11737,201913,Computer Science,2,63,100,2
11738,201913,English,2,82,100,2
11739,201913,Chemistry,2,82,100,2
11740,201914,Computer Science,2,93,100,2
11741,201914,English,2,65,100,2
11742,201914,Chemistry,2,52,100,2
11743,201915,Computer Science,2,94,100,2
11744,201915,English,2,94,100,2
11745,201915,Chemistry,2,88,100,2
11746,201916,Computer Science,2,71,100,2
11747,201916,English,2,100,100,2
11748,201916,Chemistry,2,77,100,2
11749,201917,Computer Science,2,74,100,2
11750,201917,English,2,82,100,2
11751,201917,Chemistry,2,74,100,2
11752,201918,Computer Science,2,77,100,2
11753,201918,English,2,65,100,2
11754,201918,Chemistry,2,85,100,2
11755,201919,Computer Science,2,91,100,2
11756,201919,English,2,98,100,2
11757,201919,Chemistry,2,70,100,2
11758,201920,Computer Science,2,44,100,2
11759,201920,English,2,73,100,2
11760,201920,Chemistry,2,61,100,2
11761,201921,Computer Science,2,62,100,2
11762,201921,English,2,82,100,2
11763,201921,Chemistry,2,72,100,2
11764,201922,Computer Science,2,79,100,2
11765,201922,English,2,85,100,2
11766,201922,Chemistry,2,84,100,2
11767,201923,Computer Science,2,80,100,2
11768,201923,English,2,82,100,2
11769,201923,Chemistry,2,66,100,2
11770,201924,Computer Science,2,61,100,2
11771,201924,English,2,86,100,2
11772,201924,Chemistry,2,63,100,2
11773,201925,Computer Science,2,90,100,2
11774,201925,English,2,89,100,2
11775,201925,Chemistry,2,62,100,2
11776,201926,Computer Science,2,94,100,2
11777,201926,English,2,74,100,2
11778,201926,Chemistry,2,90,100,2
11779,201927,Computer Science,2,92,100,2
11780,201927,English,2,66,100,2
11781,201927,Chemistry,2,81,100,2
11782,201928,Computer Science,2,76,100,2
11783,201928,English,2,71,100,2
11784,201928,Chemistry,2,70,100,2
11785,201929,Computer Science,2,100,100,2
11786,201929,English,2,79,100,2
11787,201929,Chemistry,2,100,100,2
11788,201930,Computer Science,2,77,100,2
11789,201930,English,2,87,100,2
11790,201930,Chemistry,2,88,100,2
11791,201931,Computer Science,2,88,100,2
11792,201931,English,2,79,100,2
11793,201931,Chemistry,2,82,100,2
11794,201932,Computer Science,2,73,100,2
11795,201932,English,2,72,100,2
11796,201932,Chemistry,2,90,100,2
11797,201933,Computer Science,2,62,100,2
11798,201933,English,2,80,100,2
11799,201933,Chemistry,2,100,100,2
11800,201934,Computer Science,2,87,100,2
11801,201934,English,2,100,100,2
11802,201934,Chemistry,2,90,100,2
11803,201935,Computer Science,2,72,100,2
11804,201935,English,2,81,100,2
11805,201935,Chemistry,2,94,100,2
11806,201936,Computer Science,2,54,100,2
11807,201936,English,2,58,100,2
11808,201936,Chemistry,2,87,100,2
11809,201937,Computer Science,2,97,100,2
11810,201937,English,2,100,100,2
11811,201937,Chemistry,2,65,100,2
11812,201938,Computer Science,2,65,100,2
11813,201938,English,2,51,100,2
11814,201938,Chemistry,2,81,100,2
11815,201939,Computer Science,2,76,100,2
11816,201939,English,2,100,100,2
11817,201939,Chemistry,2,84,100,2
11818,201940,Computer Science,2,81,100,2
11819,201940,English,2,75,100,2
11820,201940,Chemistry,2,100,100,2
11821,201941,Computer Science,2,63,100,2
11822,201941,English,2,100,100,2
11823,201941,Chemistry,2,64,100,2
11824,201942,Computer Science,2,75,100,2
11825,201942,English,2,86,100,2
11826,201942,Chemistry,2,65,100,2
11827,201943,Computer Science,2,83,100,2
11828,201943,English,2,77,100,2
11829,201943,Chemistry,2,83,100,2
11830,201944,Computer Science,2,50,100,2
11831,201944,English,2,63,100,2
11832,201944,Chemistry,2,47,100,2
11833,201945,Computer Science,2,65,100,2
11834,201945,English,2,83,100,2
11835,201945,Chemistry,2,64,100,2
11836,201946,Computer Science,2,97,100,2
11837,201946,English,2,82,100,2
11838,201946,Chemistry,2,100,100,2
11839,201947,Computer Science,2,73,100,2
11840,201947,English,2,88,100,2
11841,201947,Chemistry,2,70,100,2
11842,201948,Computer Science,2,63,100,2
11843,201948,English,2,76,100,2
11844,201948,Chemistry,2,80,100,2
11845,201949,Computer Science,2,76,100,2
11846,201949,English,2,88,100,2
11847,201949,Chemistry,2,91,100,2
11848,201950,Computer Science,2,69,100,2
11849,201950,English,2,83,100,2
11850,201950,Chemistry,2,69,100,2
11851,201951,Computer Science,2,92,100,2
11852,201951,English,2,74,100,2
11853,201951,Chemistry,2,100,100,2
11854,201952,Computer Science,2,60,100,2
11855,201952,English,2,69,100,2
11856,201952,Chemistry,2,54,100,2
11857,201953,Computer Science,2,86,100,2
11858,201953,English,2,61,100,2
11859,201953,Chemistry,2,88,100,2
11860,201954,Computer Science,2,85,100,2
11861,201954,English,2,79,100,2
11862,201954,Chemistry,2,93,100,2
11863,201955,Computer Science,2,91,100,2
11864,201955,English,2,84,100,2
11865,201955,Chemistry,2,87,100,2
11866,201956,Computer Science,2,85,100,2
11867,201956,English,2,100,100,2
11868,201956,Chemistry,2,68,100,2
11869,201957,Computer Science,2,76,100,2
11870,201957,English,2,84,100,2
11871,201957,Chemistry,2,72,100,2
11872,201958,Computer Science,2,99,100,2
11873,201958,English,2,72,100,2
11874,201958,Chemistry,2,81,100,2
11875,201959,Computer Science,2,72,100,2
11876,201959,English,2,81,100,2
11877,201959,Chemistry,2,62,100,2
11878,201960,Computer Science,2,68,100,2
11879,201960,English,2,79,100,2
11880,201960,Chemistry,2,75,100,2
11881,201961,Computer Science,2,68,100,2
11882,201961,English,2,59,100,2
11883,201961,Chemistry,2,62,100,2
11884,201962,Computer Science,2,81,100,2
11885,201962,English,2,100,100,2
11886,201962,Chemistry,2,87,100,2
11887,201963,Computer Science,2,75,100,2
11888,201963,English,2,96,100,2
11889,201963,Chemistry,2,88,100,2
11890,201964,Computer Science,2,80,100,2
11891,201964,English,2,65,100,2
11892,201964,Chemistry,2,89,100,2
11893,201965,Computer Science,2,75,100,2
11894,201965,English,2,66,100,2
11895,201965,Chemistry,2,97,100,2
11896,201966,Computer Science,2,100,100,2
11897,201966,English,2,60,100,2
11898,201966,Chemistry,2,91,100,2
11899,201967,Computer Science,2,66,100,2
11900,201967,English,2,72,100,2
11901,201967,Chemistry,2,86,100,2
11902,201968,Computer Science,2,56,100,2
11903,201968,English,2,79,100,2
11904,201968,Chemistry,2,47,100,2
11905,201969,Computer Science,2,90,100,2
11906,201969,English,2,82,100,2
11907,201969,Chemistry,2,94,100,2
11908,201970,Computer Science,2,85,100,2
11909,201970,English,2,79,100,2
11910,201970,Chemistry,2,91,100,2
11911,201971,Computer Science,2,62,100,2
11912,201971,English,2,70,100,2
11913,201971,Chemistry,2,80,100,2
11914,201972,Computer Science,2,67,100,2
11915,201972,English,2,83,100,2
11916,201972,Chemistry,2,75,100,2
11917,201973,Computer Science,2,88,100,2
11918,201973,English,2,88,100,2
11919,201973,Chemistry,2,91,100,2
11920,201974,Computer Science,2,100,100,2
11921,201974,English,2,98,100,2
11922,201974,Chemistry,2,84,100,2
11923,201975,Computer Science,2,74,100,2
11924,201975,English,2,79,100,2
11925,201975,Chemistry,2,83,100,2
11926,201976,Computer Science,2,63,100,2
11927,201976,English,2,41,100,2
11928,201976,Chemistry,2,52,100,2
11929,201977,Computer Science,2,83,100,2
11930,201977,English,2,76,100,2
11931,201977,Chemistry,2,55,100,2
11932,201978,Computer Science,2,77,100,2
11933,201978,English,2,74,100,2
11934,201978,Chemistry,2,69,100,2
11935,201979,Computer Science,2,99,100,2
11936,201979,English,2,91,100,2
11937,201979,Chemistry,2,97,100,2
11938,201980,Computer Science,2,90,100,2
11939,201980,English,2,92,100,2
11940,201980,Chemistry,2,99,100,2
11941,201981,Computer Science,2,98,100,2
11942,201981,English,2,88,100,2
11943,201981,Chemistry,2,81,100,2
11944,201982,Computer Science,2,61,100,2
11945,201982,English,2,79,100,2
11946,201982,Chemistry,2,76,100,2
11947,201983,Computer Science,2,78,100,2
11948,201983,English,2,62,100,2
11949,201983,Chemistry,2,100,100,2
11950,201984,Computer Science,2,62,100,2
11951,201984,English,2,69,100,2
11952,201984,Chemistry,2,69,100,2
11953,201985,Computer Science,2,73,100,2
11954,201985,English,2,85,100,2
11955,201985,Chemistry,2,90,100,2
11956,201986,Computer Science,2,66,100,2
11957,201986,English,2,99,100,2
11958,201986,Chemistry,2,79,100,2
11959,201987,Computer Science,2,76,100,2
11960,201987,English,2,56,100,2
11961,201987,Chemistry,2,88,100,2
11962,201988,Computer Science,2,68,100,2
11963,201988,English,2,87,100,2
11964,201988,Chemistry,2,100,100,2
11965,201989,Computer Science,2,81,100,2
11966,201989,English,2,92,100,2
11967,201989,Chemistry,2,73,100,2
11968,201990,Computer Science,2,85,100,2
11969,201990,English,2,87,100,2
11970,201990,Chemistry,2,66,100,2
11971,201991,Computer Science,2,76,100,2
11972,201991,English,2,90,100,2
11973,201991,Chemistry,2,75,100,2
11974,201992,Computer Science,2,60,100,2
11975,201992,English,2,47,100,2
11976,201992,Chemistry,2,49,100,2
11977,201993,Computer Science,2,93,100,2
11978,201993,English,2,63,100,2
11979,201993,Chemistry,2,66,100,2
11980,201994,Computer Science,2,70,100,2
11981,201994,English,2,65,100,2
11982,201994,Chemistry,2,77,100,2
11983,201995,Computer Science,2,82,100,2
11984,201995,English,2,61,100,2
11985,201995,Chemistry,2,84,100,2
11986,201996,Computer Science,2,69,100,2
11987,201996,English,2,86,100,2
11988,201996,Chemistry,2,92,100,2
11989,201997,Computer Science,2,77,100,2
11990,201997,English,2,87,100,2
11991,201997,Chemistry,2,68,100,2
11992,201998,Computer Science,2,100,100,2
11993,201998,English,2,82,100,2
11994,201998,Chemistry,2,84,100,2
11995,201999,Computer Science,2,95,100,2
11996,201999,English,2,74,100,2
11997,201999,Chemistry,2,68,100,2
11998,202000,Computer Science,2,38,100,2
11999,202000,English,2,38,100,2
12000,202000,Chemistry,2,69,100,2
12001,200001,Computer Science,3,71,100,2
12002,200001,Physics,3,93,100,2
12003,200001,English,3,90,100,2
12004,200002,Computer Science,3,51,100,2
12005,200002,Physics,3,85,100,2
12006,200002,English,3,79,100,2
12007,200003,Computer Science,3,79,100,2
12008,200003,Physics,3,79,100,2
12009,200003,English,3,79,100,2
12010,200004,Computer Science,3,72,100,2
12011,200004,Physics,3,75,100,2
12012,200004,English,3,94,100,2
12013,200005,Computer Science,3,62,100,2
12014,200005,Physics,3,89,100,2
12015,200005,English,3,77,100,2
12016,200006,Computer Science,3,100,100,2
12017,200006,Physics,3,81,100,2
12018,200006,English,3,100,100,2
12019,200007,Computer Science,3,87,100,2
12020,200007,Physics,3,83,100,2
12021,200007,English,3,58,100,2
12022,200008,Computer Science,3,63,100,2
12023,200008,Physics,3,59,100,2
12024,200008,English,3,56,100,2
12025,200009,Computer Science,3,78,100,2
12026,200009,Physics,3,70,100,2
12027,200009,English,3,87,100,2
12028,200010,Computer Science,3,75,100,2
12029,200010,Physics,3,75,100,2
12030,200010,English,3,72,100,2
12031,200011,Computer Science,3,72,100,2
12032,200011,Physics,3,84,100,2
12033,200011,English,3,55,100,2
12034,200012,Computer Science,3,80,100,2
12035,200012,Physics,3,84,100,2
12036,200012,English,3,77,100,2
12037,200013,Computer Science,3,68,100,2
12038,200013,Physics,3,76,100,2
12039,200013,English,3,71,100,2
12040,200014,Computer Science,3,93,100,2
12041,200014,Physics,3,62,100,2
12042,200014,English,3,80,100,2
12043,200015,Computer Science,3,69,100,2
12044,200015,Physics,3,74,100,2
12045,200015,English,3,76,100,2
12046,200016,Computer Science,3,51,100,2
12047,200016,Physics,3,77,100,2
12048,200016,English,3,80,100,2
12049,200017,Computer Science,3,58,100,2
12050,200017,Physics,3,80,100,2
12051,200017,English,3,86,100,2
12052,200018,Computer Science,3,97,100,2
12053,200018,Physics,3,77,100,2
12054,200018,English,3,60,100,2
12055,200019,Computer Science,3,95,100,2
12056,200019,Physics,3,74,100,2
12057,200019,English,3,69,100,2
12058,200020,Computer Science,3,82,100,2
12059,200020,Physics,3,99,100,2
12060,200020,English,3,71,100,2
12061,200021,Computer Science,3,63,100,2
12062,200021,Physics,3,100,100,2
12063,200021,English,3,72,100,2
12064,200022,Computer Science,3,100,100,2
12065,200022,Physics,3,86,100,2
12066,200022,English,3,100,100,2
12067,200023,Computer Science,3,79,100,2
12068,200023,Physics,3,96,100,2
12069,200023,English,3,60,100,2
12070,200024,Computer Science,3,60,100,2
12071,200024,Physics,3,57,100,2
