attendance_id,student_id,date,status,period_1,period_2,period_3,period_4,period_5,period_6,period_7,remarks
ATT_INST_001_005003,STU_INST_001_0251,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005004,STU_INST_001_0251,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005005,STU_INST_001_0251,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005006,STU_INST_001_0251,2025-08-25,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_001_005007,STU_INST_001_0251,2025-08-27,Present,True,True,True,True,True,False,True,
ATT_INST_001_005008,STU_INST_001_0251,2025-08-28,Late,False,False,False,False,False,False,False,Festival
ATT_INST_001_005009,STU_INST_001_0251,2025-08-29,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_001_005010,STU_INST_001_0251,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005011,STU_INST_001_0251,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005012,STU_INST_001_0251,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005013,STU_INST_001_0251,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005014,STU_INST_001_0251,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005015,STU_INST_001_0251,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005016,STU_INST_001_0251,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005017,STU_INST_001_0251,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005018,STU_INST_001_0251,2025-09-11,Present,True,True,True,True,True,True,False,
ATT_INST_001_005019,STU_INST_001_0251,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005020,STU_INST_001_0251,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005021,STU_INST_001_0252,2025-08-18,Present,True,False,True,True,True,True,False,
ATT_INST_001_005022,STU_INST_001_0252,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005023,STU_INST_001_0252,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005024,STU_INST_001_0252,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005025,STU_INST_001_0252,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005026,STU_INST_001_0252,2025-08-25,Present,True,True,True,False,True,True,True,
ATT_INST_001_005027,STU_INST_001_0252,2025-08-27,Present,True,True,True,True,True,True,False,
ATT_INST_001_005028,STU_INST_001_0252,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005029,STU_INST_001_0252,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005030,STU_INST_001_0252,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005031,STU_INST_001_0252,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005032,STU_INST_001_0252,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005033,STU_INST_001_0252,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005034,STU_INST_001_0252,2025-09-05,Present,True,True,True,True,True,True,False,
ATT_INST_001_005035,STU_INST_001_0252,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005036,STU_INST_001_0252,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005037,STU_INST_001_0252,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005038,STU_INST_001_0252,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005039,STU_INST_001_0252,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005040,STU_INST_001_0252,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005041,STU_INST_001_0253,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005042,STU_INST_001_0253,2025-08-19,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_001_005043,STU_INST_001_0253,2025-08-20,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005044,STU_INST_001_0253,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005045,STU_INST_001_0253,2025-08-22,Present,True,True,True,True,True,True,False,
ATT_INST_001_005046,STU_INST_001_0253,2025-08-25,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005047,STU_INST_001_0253,2025-08-27,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005048,STU_INST_001_0253,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005049,STU_INST_001_0253,2025-08-29,Present,True,False,True,True,True,True,True,
ATT_INST_001_005050,STU_INST_001_0253,2025-09-01,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005051,STU_INST_001_0253,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005052,STU_INST_001_0253,2025-09-03,Present,True,True,False,True,True,True,True,
ATT_INST_001_005053,STU_INST_001_0253,2025-09-04,Present,True,False,True,True,True,True,True,
ATT_INST_001_005054,STU_INST_001_0253,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005055,STU_INST_001_0253,2025-09-08,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005056,STU_INST_001_0253,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005057,STU_INST_001_0253,2025-09-10,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_001_005058,STU_INST_001_0253,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005059,STU_INST_001_0253,2025-09-12,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_005060,STU_INST_001_0253,2025-09-15,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005061,STU_INST_001_0254,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005062,STU_INST_001_0254,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005063,STU_INST_001_0254,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005064,STU_INST_001_0254,2025-08-21,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_005065,STU_INST_001_0254,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005066,STU_INST_001_0254,2025-08-25,Present,True,True,True,True,True,False,True,
ATT_INST_001_005067,STU_INST_001_0254,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005068,STU_INST_001_0254,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005069,STU_INST_001_0254,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005070,STU_INST_001_0254,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005071,STU_INST_001_0254,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005072,STU_INST_001_0254,2025-09-03,Present,True,True,False,True,True,True,True,
ATT_INST_001_005073,STU_INST_001_0254,2025-09-04,Present,True,True,True,True,True,False,True,
ATT_INST_001_005074,STU_INST_001_0254,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005075,STU_INST_001_0254,2025-09-08,Present,True,True,True,True,False,True,True,
ATT_INST_001_005076,STU_INST_001_0254,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005077,STU_INST_001_0254,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005078,STU_INST_001_0254,2025-09-11,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005079,STU_INST_001_0254,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005080,STU_INST_001_0254,2025-09-15,Present,True,True,False,True,True,True,True,
ATT_INST_001_005081,STU_INST_001_0255,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005082,STU_INST_001_0255,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005083,STU_INST_001_0255,2025-08-20,Present,True,True,True,True,True,True,False,
ATT_INST_001_005084,STU_INST_001_0255,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005085,STU_INST_001_0255,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005086,STU_INST_001_0255,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005087,STU_INST_001_0255,2025-08-27,Present,True,True,True,True,True,False,True,
ATT_INST_001_005088,STU_INST_001_0255,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005089,STU_INST_001_0255,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005090,STU_INST_001_0255,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005091,STU_INST_001_0255,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005092,STU_INST_001_0255,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005093,STU_INST_001_0255,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005094,STU_INST_001_0255,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005095,STU_INST_001_0255,2025-09-08,Present,True,False,True,True,True,True,True,
ATT_INST_001_005096,STU_INST_001_0255,2025-09-09,Present,True,True,True,False,True,True,True,
ATT_INST_001_005097,STU_INST_001_0255,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005098,STU_INST_001_0255,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005099,STU_INST_001_0255,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005100,STU_INST_001_0255,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005101,STU_INST_001_0256,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005102,STU_INST_001_0256,2025-08-19,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005103,STU_INST_001_0256,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005104,STU_INST_001_0256,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005105,STU_INST_001_0256,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005106,STU_INST_001_0256,2025-08-25,Present,True,True,True,True,True,True,False,
ATT_INST_001_005107,STU_INST_001_0256,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005108,STU_INST_001_0256,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005109,STU_INST_001_0256,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005110,STU_INST_001_0256,2025-09-01,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005111,STU_INST_001_0256,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005112,STU_INST_001_0256,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005113,STU_INST_001_0256,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005114,STU_INST_001_0256,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005115,STU_INST_001_0256,2025-09-08,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005116,STU_INST_001_0256,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005117,STU_INST_001_0256,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005118,STU_INST_001_0256,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005119,STU_INST_001_0256,2025-09-12,Present,True,True,True,True,True,True,False,
ATT_INST_001_005120,STU_INST_001_0256,2025-09-15,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005121,STU_INST_001_0257,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005122,STU_INST_001_0257,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005123,STU_INST_001_0257,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005124,STU_INST_001_0257,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005125,STU_INST_001_0257,2025-08-22,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005126,STU_INST_001_0257,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005127,STU_INST_001_0257,2025-08-27,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_005128,STU_INST_001_0257,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005129,STU_INST_001_0257,2025-08-29,Present,True,True,True,False,True,True,True,
ATT_INST_001_005130,STU_INST_001_0257,2025-09-01,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005131,STU_INST_001_0257,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005132,STU_INST_001_0257,2025-09-03,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005133,STU_INST_001_0257,2025-09-04,Present,True,False,True,True,True,True,True,
ATT_INST_001_005134,STU_INST_001_0257,2025-09-05,Present,True,False,False,True,True,True,True,
ATT_INST_001_005135,STU_INST_001_0257,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005136,STU_INST_001_0257,2025-09-09,Present,True,True,False,True,True,True,True,
ATT_INST_001_005137,STU_INST_001_0257,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005138,STU_INST_001_0257,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005139,STU_INST_001_0257,2025-09-12,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005140,STU_INST_001_0257,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005141,STU_INST_001_0258,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005142,STU_INST_001_0258,2025-08-19,Present,True,True,False,True,False,False,True,
ATT_INST_001_005143,STU_INST_001_0258,2025-08-20,Present,True,True,True,True,True,True,False,
ATT_INST_001_005144,STU_INST_001_0258,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005145,STU_INST_001_0258,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005146,STU_INST_001_0258,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005147,STU_INST_001_0258,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005148,STU_INST_001_0258,2025-08-28,Present,True,True,True,True,True,True,False,
ATT_INST_001_005149,STU_INST_001_0258,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005150,STU_INST_001_0258,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005151,STU_INST_001_0258,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005152,STU_INST_001_0258,2025-09-03,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_005153,STU_INST_001_0258,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005154,STU_INST_001_0258,2025-09-05,Present,True,True,False,True,True,True,True,
ATT_INST_001_005155,STU_INST_001_0258,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005156,STU_INST_001_0258,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005157,STU_INST_001_0258,2025-09-10,Present,True,True,True,False,True,True,False,
ATT_INST_001_005158,STU_INST_001_0258,2025-09-11,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005159,STU_INST_001_0258,2025-09-12,Present,True,True,True,True,True,True,False,
ATT_INST_001_005160,STU_INST_001_0258,2025-09-15,Present,True,True,True,True,True,False,False,
ATT_INST_001_005161,STU_INST_001_0259,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005162,STU_INST_001_0259,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005163,STU_INST_001_0259,2025-08-20,Present,True,True,False,True,True,True,True,
ATT_INST_001_005164,STU_INST_001_0259,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005165,STU_INST_001_0259,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005166,STU_INST_001_0259,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005167,STU_INST_001_0259,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005168,STU_INST_001_0259,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005169,STU_INST_001_0259,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005170,STU_INST_001_0259,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005171,STU_INST_001_0259,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_005172,STU_INST_001_0259,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005173,STU_INST_001_0259,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005174,STU_INST_001_0259,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005175,STU_INST_001_0259,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005176,STU_INST_001_0259,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005177,STU_INST_001_0259,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005178,STU_INST_001_0259,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005179,STU_INST_001_0259,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005180,STU_INST_001_0259,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005181,STU_INST_001_0260,2025-08-18,Present,True,True,True,True,False,True,True,
ATT_INST_001_005182,STU_INST_001_0260,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005183,STU_INST_001_0260,2025-08-20,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005184,STU_INST_001_0260,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005185,STU_INST_001_0260,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005186,STU_INST_001_0260,2025-08-25,Present,True,True,True,False,True,True,True,
ATT_INST_001_005187,STU_INST_001_0260,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005188,STU_INST_001_0260,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005189,STU_INST_001_0260,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_005190,STU_INST_001_0260,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005191,STU_INST_001_0260,2025-09-02,Present,True,True,True,True,False,True,True,
ATT_INST_001_005192,STU_INST_001_0260,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005193,STU_INST_001_0260,2025-09-04,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005194,STU_INST_001_0260,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005195,STU_INST_001_0260,2025-09-08,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005196,STU_INST_001_0260,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005197,STU_INST_001_0260,2025-09-10,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_005198,STU_INST_001_0260,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005199,STU_INST_001_0260,2025-09-12,Present,True,True,True,True,False,True,True,
ATT_INST_001_005200,STU_INST_001_0260,2025-09-15,Present,True,True,True,False,True,True,True,
ATT_INST_001_005201,STU_INST_001_0261,2025-08-18,Present,True,True,False,True,True,True,False,
ATT_INST_001_005202,STU_INST_001_0261,2025-08-19,Present,True,False,True,True,True,True,True,
ATT_INST_001_005203,STU_INST_001_0261,2025-08-20,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005204,STU_INST_001_0261,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005205,STU_INST_001_0261,2025-08-22,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005206,STU_INST_001_0261,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005207,STU_INST_001_0261,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005208,STU_INST_001_0261,2025-08-28,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_001_005209,STU_INST_001_0261,2025-08-29,Present,True,False,True,False,True,True,True,
ATT_INST_001_005210,STU_INST_001_0261,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005211,STU_INST_001_0261,2025-09-02,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005212,STU_INST_001_0261,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005213,STU_INST_001_0261,2025-09-04,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005214,STU_INST_001_0261,2025-09-05,Present,True,True,False,True,True,True,True,
ATT_INST_001_005215,STU_INST_001_0261,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005216,STU_INST_001_0261,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005217,STU_INST_001_0261,2025-09-10,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_001_005218,STU_INST_001_0261,2025-09-11,Present,True,False,True,True,True,True,True,
ATT_INST_001_005219,STU_INST_001_0261,2025-09-12,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005220,STU_INST_001_0261,2025-09-15,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_001_005221,STU_INST_001_0262,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005222,STU_INST_001_0262,2025-08-19,Present,True,True,True,True,False,True,True,
ATT_INST_001_005223,STU_INST_001_0262,2025-08-20,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005224,STU_INST_001_0262,2025-08-21,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_005225,STU_INST_001_0262,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005226,STU_INST_001_0262,2025-08-25,Present,True,True,False,True,True,True,True,
ATT_INST_001_005227,STU_INST_001_0262,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005228,STU_INST_001_0262,2025-08-28,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_001_005229,STU_INST_001_0262,2025-08-29,Present,True,True,True,True,True,False,True,
ATT_INST_001_005230,STU_INST_001_0262,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005231,STU_INST_001_0262,2025-09-02,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005232,STU_INST_001_0262,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005233,STU_INST_001_0262,2025-09-04,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005234,STU_INST_001_0262,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_005235,STU_INST_001_0262,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005236,STU_INST_001_0262,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005237,STU_INST_001_0262,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005238,STU_INST_001_0262,2025-09-11,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_001_005239,STU_INST_001_0262,2025-09-12,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_001_005240,STU_INST_001_0262,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005241,STU_INST_001_0263,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005242,STU_INST_001_0263,2025-08-19,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_001_005243,STU_INST_001_0263,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005244,STU_INST_001_0263,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005245,STU_INST_001_0263,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005246,STU_INST_001_0263,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005247,STU_INST_001_0263,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005248,STU_INST_001_0263,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005249,STU_INST_001_0263,2025-08-29,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005250,STU_INST_001_0263,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005251,STU_INST_001_0263,2025-09-02,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_005252,STU_INST_001_0263,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005253,STU_INST_001_0263,2025-09-04,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005254,STU_INST_001_0263,2025-09-05,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_005255,STU_INST_001_0263,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005256,STU_INST_001_0263,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_005257,STU_INST_001_0263,2025-09-10,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_005258,STU_INST_001_0263,2025-09-11,Present,True,False,True,True,True,True,True,
ATT_INST_001_005259,STU_INST_001_0263,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005260,STU_INST_001_0263,2025-09-15,Present,True,True,True,False,True,False,True,
ATT_INST_001_005261,STU_INST_001_0264,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005262,STU_INST_001_0264,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_005263,STU_INST_001_0264,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_005264,STU_INST_001_0264,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_005265,STU_INST_001_0264,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_005266,STU_INST_001_0264,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_005267,STU_INST_001_0264,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_005268,STU_INST_001_0264,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_005269,STU_INST_001_0264,2025-08-29,Present,True,True,True,False,False,True,True,
ATT_INST_001_005270,STU_INST_001_0264,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_005271,STU_INST_001_0264,2025-09-02,Present,True,True,True,True,True,True,False,
ATT_INST_001_005272,STU_INST_001_0264,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_005273,STU_INST_001_0264,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_005274,STU_INST_001_0264,2025-09-05,Present,True,True,True,True,True,True,False,
ATT_INST_001_005275,STU_INST_001_0264,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_005276,STU_INST_001_0264,2025-09-09,Present,True,True,True,False,True,True,True,
ATT_INST_001_005277,STU_INST_001_0264,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_005278,STU_INST_001_0264,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_005279,STU_INST_001_0264,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_005280,STU_INST_001_0264,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_005281,STU_INST_001_0265,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_005282,STU_INST_001_0265,2025-08-19,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_005283,STU_INST_001_0265,2025-08-20,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_001_005284,STU_INST_001_0265,2025-08-21,Present,True,True,True,True,True,False,True,
ATT_INST_001_005285,STU_INST_001_0265,2025-08-22,Late,False,False,False,False,False,False,False,Festival
