attendance_id,student_id,date,status,period_1,period_2,period_3,period_4,period_5,period_6,period_7,remarks
ATT_INST_002_011759,STU_INST_002_0588,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011760,STU_INST_002_0588,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011761,STU_INST_002_0589,2025-08-18,Present,True,True,False,True,True,True,True,
ATT_INST_002_011762,STU_INST_002_0589,2025-08-19,Present,True,True,False,True,True,True,True,
ATT_INST_002_011763,STU_INST_002_0589,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011764,STU_INST_002_0589,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011765,STU_INST_002_0589,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011766,STU_INST_002_0589,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011767,STU_INST_002_0589,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011768,STU_INST_002_0589,2025-08-28,Present,True,True,True,False,True,True,False,
ATT_INST_002_011769,STU_INST_002_0589,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011770,STU_INST_002_0589,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011771,STU_INST_002_0589,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011772,STU_INST_002_0589,2025-09-03,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011773,STU_INST_002_0589,2025-09-04,Present,True,True,True,True,False,True,True,
ATT_INST_002_011774,STU_INST_002_0589,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011775,STU_INST_002_0589,2025-09-08,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011776,STU_INST_002_0589,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011777,STU_INST_002_0589,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011778,STU_INST_002_0589,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011779,STU_INST_002_0589,2025-09-12,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_011780,STU_INST_002_0589,2025-09-15,Present,True,True,False,False,True,False,True,
ATT_INST_002_011781,STU_INST_002_0590,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011782,STU_INST_002_0590,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011783,STU_INST_002_0590,2025-08-20,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_011784,STU_INST_002_0590,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011785,STU_INST_002_0590,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011786,STU_INST_002_0590,2025-08-25,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011787,STU_INST_002_0590,2025-08-27,Present,True,True,True,False,True,False,True,
ATT_INST_002_011788,STU_INST_002_0590,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011789,STU_INST_002_0590,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011790,STU_INST_002_0590,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011791,STU_INST_002_0590,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011792,STU_INST_002_0590,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011793,STU_INST_002_0590,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011794,STU_INST_002_0590,2025-09-05,Present,True,True,True,False,True,True,False,
ATT_INST_002_011795,STU_INST_002_0590,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011796,STU_INST_002_0590,2025-09-09,Present,True,True,True,True,True,True,False,
ATT_INST_002_011797,STU_INST_002_0590,2025-09-10,Present,True,True,True,False,True,True,True,
ATT_INST_002_011798,STU_INST_002_0590,2025-09-11,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_011799,STU_INST_002_0590,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011800,STU_INST_002_0590,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011801,STU_INST_002_0591,2025-08-18,Present,True,True,True,True,True,True,False,
ATT_INST_002_011802,STU_INST_002_0591,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011803,STU_INST_002_0591,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011804,STU_INST_002_0591,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011805,STU_INST_002_0591,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011806,STU_INST_002_0591,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011807,STU_INST_002_0591,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011808,STU_INST_002_0591,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011809,STU_INST_002_0591,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011810,STU_INST_002_0591,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011811,STU_INST_002_0591,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011812,STU_INST_002_0591,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011813,STU_INST_002_0591,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011814,STU_INST_002_0591,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011815,STU_INST_002_0591,2025-09-08,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011816,STU_INST_002_0591,2025-09-09,Present,True,True,True,True,False,True,True,
ATT_INST_002_011817,STU_INST_002_0591,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011818,STU_INST_002_0591,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011819,STU_INST_002_0591,2025-09-12,Present,True,True,True,False,True,True,True,
ATT_INST_002_011820,STU_INST_002_0591,2025-09-15,Present,True,True,True,True,True,True,False,
ATT_INST_002_011821,STU_INST_002_0592,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011822,STU_INST_002_0592,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011823,STU_INST_002_0592,2025-08-20,Present,True,True,True,False,True,True,False,
ATT_INST_002_011824,STU_INST_002_0592,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011825,STU_INST_002_0592,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011826,STU_INST_002_0592,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011827,STU_INST_002_0592,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011828,STU_INST_002_0592,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011829,STU_INST_002_0592,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011830,STU_INST_002_0592,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011831,STU_INST_002_0592,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011832,STU_INST_002_0592,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011833,STU_INST_002_0592,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011834,STU_INST_002_0592,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011835,STU_INST_002_0592,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011836,STU_INST_002_0592,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011837,STU_INST_002_0592,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011838,STU_INST_002_0592,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011839,STU_INST_002_0592,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011840,STU_INST_002_0592,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011841,STU_INST_002_0593,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011842,STU_INST_002_0593,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011843,STU_INST_002_0593,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011844,STU_INST_002_0593,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011845,STU_INST_002_0593,2025-08-22,Present,True,True,False,True,True,True,True,
ATT_INST_002_011846,STU_INST_002_0593,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011847,STU_INST_002_0593,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011848,STU_INST_002_0593,2025-08-28,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_011849,STU_INST_002_0593,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011850,STU_INST_002_0593,2025-09-01,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_002_011851,STU_INST_002_0593,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011852,STU_INST_002_0593,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011853,STU_INST_002_0593,2025-09-04,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011854,STU_INST_002_0593,2025-09-05,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_002_011855,STU_INST_002_0593,2025-09-08,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011856,STU_INST_002_0593,2025-09-09,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_011857,STU_INST_002_0593,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011858,STU_INST_002_0593,2025-09-11,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011859,STU_INST_002_0593,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011860,STU_INST_002_0593,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011861,STU_INST_002_0594,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011862,STU_INST_002_0594,2025-08-19,Present,True,True,False,True,True,False,True,
ATT_INST_002_011863,STU_INST_002_0594,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011864,STU_INST_002_0594,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011865,STU_INST_002_0594,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011866,STU_INST_002_0594,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011867,STU_INST_002_0594,2025-08-27,Present,True,True,True,True,True,True,False,
ATT_INST_002_011868,STU_INST_002_0594,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011869,STU_INST_002_0594,2025-08-29,Present,True,True,True,True,True,False,True,
ATT_INST_002_011870,STU_INST_002_0594,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011871,STU_INST_002_0594,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011872,STU_INST_002_0594,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011873,STU_INST_002_0594,2025-09-04,Present,True,True,True,True,True,True,False,
ATT_INST_002_011874,STU_INST_002_0594,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011875,STU_INST_002_0594,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011876,STU_INST_002_0594,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011877,STU_INST_002_0594,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011878,STU_INST_002_0594,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011879,STU_INST_002_0594,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011880,STU_INST_002_0594,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011881,STU_INST_002_0595,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011882,STU_INST_002_0595,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011883,STU_INST_002_0595,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011884,STU_INST_002_0595,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011885,STU_INST_002_0595,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011886,STU_INST_002_0595,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011887,STU_INST_002_0595,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011888,STU_INST_002_0595,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011889,STU_INST_002_0595,2025-08-29,Present,True,True,True,True,True,True,False,
ATT_INST_002_011890,STU_INST_002_0595,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011891,STU_INST_002_0595,2025-09-02,Present,True,False,True,True,True,True,True,
ATT_INST_002_011892,STU_INST_002_0595,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011893,STU_INST_002_0595,2025-09-04,Present,True,True,True,True,True,True,False,
ATT_INST_002_011894,STU_INST_002_0595,2025-09-05,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_011895,STU_INST_002_0595,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011896,STU_INST_002_0595,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011897,STU_INST_002_0595,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011898,STU_INST_002_0595,2025-09-11,Present,True,True,True,True,False,True,True,
ATT_INST_002_011899,STU_INST_002_0595,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011900,STU_INST_002_0595,2025-09-15,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011901,STU_INST_002_0596,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011902,STU_INST_002_0596,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011903,STU_INST_002_0596,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011904,STU_INST_002_0596,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011905,STU_INST_002_0596,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011906,STU_INST_002_0596,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011907,STU_INST_002_0596,2025-08-27,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_011908,STU_INST_002_0596,2025-08-28,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011909,STU_INST_002_0596,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011910,STU_INST_002_0596,2025-09-01,Present,True,True,True,True,True,True,False,
ATT_INST_002_011911,STU_INST_002_0596,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011912,STU_INST_002_0596,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011913,STU_INST_002_0596,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011914,STU_INST_002_0596,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011915,STU_INST_002_0596,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011916,STU_INST_002_0596,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011917,STU_INST_002_0596,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011918,STU_INST_002_0596,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011919,STU_INST_002_0596,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011920,STU_INST_002_0596,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011921,STU_INST_002_0597,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011922,STU_INST_002_0597,2025-08-19,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011923,STU_INST_002_0597,2025-08-20,Present,True,False,True,True,True,True,True,
ATT_INST_002_011924,STU_INST_002_0597,2025-08-21,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011925,STU_INST_002_0597,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011926,STU_INST_002_0597,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011927,STU_INST_002_0597,2025-08-27,Present,True,True,True,False,True,True,True,
ATT_INST_002_011928,STU_INST_002_0597,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011929,STU_INST_002_0597,2025-08-29,Late,False,False,False,False,False,False,False,Festival
ATT_INST_002_011930,STU_INST_002_0597,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011931,STU_INST_002_0597,2025-09-02,Present,True,False,True,True,True,True,True,
ATT_INST_002_011932,STU_INST_002_0597,2025-09-03,Present,True,True,True,True,False,True,True,
ATT_INST_002_011933,STU_INST_002_0597,2025-09-04,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011934,STU_INST_002_0597,2025-09-05,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_002_011935,STU_INST_002_0597,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_011936,STU_INST_002_0597,2025-09-09,Late,False,False,False,False,False,False,False,Festival
ATT_INST_002_011937,STU_INST_002_0597,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011938,STU_INST_002_0597,2025-09-11,Present,True,True,True,True,False,True,True,
ATT_INST_002_011939,STU_INST_002_0597,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011940,STU_INST_002_0597,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_011941,STU_INST_002_0598,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011942,STU_INST_002_0598,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011943,STU_INST_002_0598,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011944,STU_INST_002_0598,2025-08-21,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011945,STU_INST_002_0598,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011946,STU_INST_002_0598,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_011947,STU_INST_002_0598,2025-08-27,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_011948,STU_INST_002_0598,2025-08-28,Late,False,False,False,False,False,False,False,Festival
ATT_INST_002_011949,STU_INST_002_0598,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011950,STU_INST_002_0598,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011951,STU_INST_002_0598,2025-09-02,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011952,STU_INST_002_0598,2025-09-03,Present,True,True,True,True,True,True,False,
ATT_INST_002_011953,STU_INST_002_0598,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011954,STU_INST_002_0598,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011955,STU_INST_002_0598,2025-09-08,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011956,STU_INST_002_0598,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011957,STU_INST_002_0598,2025-09-10,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011958,STU_INST_002_0598,2025-09-11,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011959,STU_INST_002_0598,2025-09-12,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011960,STU_INST_002_0598,2025-09-15,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_011961,STU_INST_002_0599,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_011962,STU_INST_002_0599,2025-08-19,Late,False,False,False,False,False,False,False,Fever
ATT_INST_002_011963,STU_INST_002_0599,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011964,STU_INST_002_0599,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011965,STU_INST_002_0599,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_011966,STU_INST_002_0599,2025-08-25,Present,True,False,True,True,True,True,True,
ATT_INST_002_011967,STU_INST_002_0599,2025-08-27,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_002_011968,STU_INST_002_0599,2025-08-28,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011969,STU_INST_002_0599,2025-08-29,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011970,STU_INST_002_0599,2025-09-01,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011971,STU_INST_002_0599,2025-09-02,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_011972,STU_INST_002_0599,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_011973,STU_INST_002_0599,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_011974,STU_INST_002_0599,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_011975,STU_INST_002_0599,2025-09-08,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_002_011976,STU_INST_002_0599,2025-09-09,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_011977,STU_INST_002_0599,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011978,STU_INST_002_0599,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011979,STU_INST_002_0599,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_011980,STU_INST_002_0599,2025-09-15,Present,True,True,True,False,True,True,True,
ATT_INST_002_011981,STU_INST_002_0600,2025-08-18,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_011982,STU_INST_002_0600,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_011983,STU_INST_002_0600,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_011984,STU_INST_002_0600,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_011985,STU_INST_002_0600,2025-08-22,Late,False,False,False,False,False,False,False,Fever
ATT_INST_002_011986,STU_INST_002_0600,2025-08-25,Present,True,True,False,True,True,True,True,
ATT_INST_002_011987,STU_INST_002_0600,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_011988,STU_INST_002_0600,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_011989,STU_INST_002_0600,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_011990,STU_INST_002_0600,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_011991,STU_INST_002_0600,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_011992,STU_INST_002_0600,2025-09-03,Present,True,True,True,True,False,True,True,
ATT_INST_002_011993,STU_INST_002_0600,2025-09-04,Present,True,True,True,True,True,False,True,
ATT_INST_002_011994,STU_INST_002_0600,2025-09-05,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_011995,STU_INST_002_0600,2025-09-08,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_002_011996,STU_INST_002_0600,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_011997,STU_INST_002_0600,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_011998,STU_INST_002_0600,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_011999,STU_INST_002_0600,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_012000,STU_INST_002_0600,2025-09-15,Present,True,True,True,False,True,True,True,
ATT_INST_002_012001,STU_INST_002_0601,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_012002,STU_INST_002_0601,2025-08-19,Present,True,True,True,True,True,True,False,
ATT_INST_002_012003,STU_INST_002_0601,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_012004,STU_INST_002_0601,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_012005,STU_INST_002_0601,2025-08-22,Present,True,True,False,True,True,True,True,
ATT_INST_002_012006,STU_INST_002_0601,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_012007,STU_INST_002_0601,2025-08-27,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_012008,STU_INST_002_0601,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_012009,STU_INST_002_0601,2025-08-29,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_012010,STU_INST_002_0601,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_012011,STU_INST_002_0601,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_012012,STU_INST_002_0601,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_012013,STU_INST_002_0601,2025-09-04,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_002_012014,STU_INST_002_0601,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_012015,STU_INST_002_0601,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_012016,STU_INST_002_0601,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_012017,STU_INST_002_0601,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_012018,STU_INST_002_0601,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_012019,STU_INST_002_0601,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_012020,STU_INST_002_0601,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_012021,STU_INST_002_0602,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_012022,STU_INST_002_0602,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_012023,STU_INST_002_0602,2025-08-20,Present,True,False,True,True,True,True,True,
ATT_INST_002_012024,STU_INST_002_0602,2025-08-21,Present,True,True,True,True,True,False,True,
ATT_INST_002_012025,STU_INST_002_0602,2025-08-22,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_012026,STU_INST_002_0602,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_012027,STU_INST_002_0602,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_012028,STU_INST_002_0602,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_012029,STU_INST_002_0602,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_012030,STU_INST_002_0602,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_012031,STU_INST_002_0602,2025-09-02,Present,True,True,True,True,True,True,False,
ATT_INST_002_012032,STU_INST_002_0602,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_012033,STU_INST_002_0602,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_012034,STU_INST_002_0602,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_012035,STU_INST_002_0602,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_012036,STU_INST_002_0602,2025-09-09,Present,True,True,True,True,False,True,True,
ATT_INST_002_012037,STU_INST_002_0602,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_012038,STU_INST_002_0602,2025-09-11,Present,True,True,False,True,True,True,True,
ATT_INST_002_012039,STU_INST_002_0602,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_012040,STU_INST_002_0602,2025-09-15,Present,True,True,True,True,True,True,False,
ATT_INST_002_012041,STU_INST_002_0603,2025-08-18,Present,True,True,False,True,False,True,True,
ATT_INST_002_012042,STU_INST_002_0603,2025-08-19,Present,True,True,True,True,True,True,True,
